"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"HG01190"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"C"	"1"	"1.0000"
"HG01191"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2b3a"	"1"	"1.0000"
"HG01197"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"U5b"	"1"	"1.0000"
"HG01198"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2b3a"	"1"	"1.0000"
"HG01200"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01204"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"C"	"1"	"1.0000"
"HG01205"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3b"	"1"	"1.0000"
"HG01241"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3"	"1"	"1.0000"
"HG01242"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1b"	"1"	"1.0000"
"HG01247"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3c'd"	"1"	"1.0000"
"HG01248"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"C"	"1"	"1.0000"
"HG01250"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"0.9340"
"HG01251"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A2ac"	"1"	"1.0000"
"HG01253"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"1.0000"
"HG01254"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"0.9538"
"HG01256"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01257"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"1.0000"
"HG01259"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"0.9340"
"HG01260"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L0"	"1"	"1.0000"
"HG01269"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"0.9670"
"HG01271"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01272"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"M1"	"1"	"1.0000"
"HG01275"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01277"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"1.0000"
"HG01280"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01281"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01284"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01286"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1"	"1"	"1.0000"
"HG01302"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"J1b1a"	"1"	"1.0000"
"HG01303"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"C1c"	"1"	"1.0000"
"HG01305"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01308"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"J1b1a"	"1"	"1.0000"
"HG01311"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01312"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"C"	"1"	"1.0000"
"HG01323"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3e1"	"1"	"1.0000"
"HG01325"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A2k1"	"1"	"1.0000"
"HG01326"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3e1"	"1"	"1.0000"
"HG01334"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"K1"	"1"	"1.0000"
"HG01341"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"C"	"1"	"1.0000"
"HG01342"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01344"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"1.0000"
"HG01345"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"1.0000"
"HG01348"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01350"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01351"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01353"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"1.0000"
"HG01354"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01356"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A2ac"	"1"	"1.0000"
"HG01357"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A"	"1"	"1.0000"
"HG01359"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"A2ac"	"1"	"1.0000"
"HG01360"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"B2"	"1"	"0.9670"
