"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"JQ703924.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ703925.1"	"1-16569"	"H1a"	"1"	"0.9565"
"JQ703926.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9660"
"JQ703927.1"	"1-16569"	"U5a1"	"1"	"0.9833"
"JQ703928.1"	"1-16569"	"U5a1"	"1"	"0.9665"
"JQ703929.1"	"1-16569"	"U4"	"1"	"0.9496"
"JQ703930.1"	"1-16569"	"U"	"1"	"0.9061"
"JQ703931.1"	"1-16569"	"N1a1"	"1"	"0.9162"
"JQ703932.1"	"1-16569"	"J1c+16261"	"1"	"0.9736"
"JQ703933.1"	"1-16569"	"T2b"	"1"	"0.9780"
"JQ703934.1"	"1-16569"	"U5b1+16189+@16192"	"1"	"0.9644"
"JQ703935.1"	"1-16569"	"H+195"	"1"	"0.9221"
"JQ703936.1"	"1-16569"	"U5a2+16294"	"1"	"0.9678"
"JQ703937.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9550"
"JQ703938.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ703939.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ703940.1"	"1-16569"	"H+195+146"	"1"	"0.9535"
"JQ703941.1"	"1-16569"	"H1b1b"	"1"	"0.9218"
"JQ703942.1"	"1-16569"	"U5b"	"1"	"0.9271"
"JQ703943.1"	"1-16569"	"H3"	"1"	"0.9368"
"JQ703944.1"	"1-16569"	"U5b1+16189+@16192"	"1"	"0.9714"
"JQ703945.1"	"1-16569"	"U5a1"	"1"	"0.9493"
"JQ703946.1"	"1-16569"	"U5b"	"1"	"0.9665"
"JQ703947.1"	"1-16569"	"U4"	"1"	"0.9824"
"JQ703948.1"	"1-16569"	"H1g"	"1"	"0.9296"
"JQ703949.1"	"1-16569"	"H24"	"1"	"0.8778"
"JQ703950.1"	"1-16569"	"H28"	"1"	"0.9213"
"JQ703951.1"	"1-16569"	"H"	"1"	"0.8692"
"JQ703952.1"	"1-16569"	"V3"	"1"	"0.9743"
"JQ703953.1"	"1-16569"	"T2b"	"1"	"0.9677"
"JQ703954.1"	"1-16569"	"H2a"	"1"	"0.9208"
"JQ703955.1"	"1-16569"	"J1c2"	"1"	"0.9639"
"JQ703956.1"	"1-16569"	"H1c"	"1"	"0.9092"
"JQ703957.1"	"1-16569"	"U2+152"	"1"	"0.9118"
"JQ703958.1"	"1-16569"	"U5b1b"	"1"	"0.9562"
"JQ703959.1"	"1-16569"	"U5b1b"	"1"	"0.9476"
"JQ703960.1"	"1-16569"	"L2a1+16189  (16192)"	"1"	"0.9915"
"JQ703961.1"	"1-16569"	"H"	"1"	"0.9000"
"JQ703962.1"	"1-16569"	"U5a2+16362"	"1"	"0.9528"
"JQ703963.1"	"1-16569"	"U5a1"	"1"	"0.9743"
"JQ703965.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9377"
"JQ703966.1"	"1-16569"	"M8"	"1"	"0.9327"
"JQ703967.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ703968.1"	"1-16569"	"U2+152"	"1"	"0.8940"
"JQ703969.1"	"1-16569"	"K1b2a1"	"1"	"0.9663"
"JQ703970.1"	"1-16569"	"W"	"1"	"0.9744"
"JQ703971.1"	"1-16569"	"U5b3"	"1"	"0.9344"
"JQ703972.1"	"1-16569"	"H24"	"1"	"0.9290"
"JQ703973.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ703974.1"	"1-16569"	"H1at1"	"1"	"0.9220"
"JQ703975.1"	"1-16569"	"D1"	"1"	"0.9759"
"JQ703976.1"	"1-16569"	"A2"	"1"	"0.9729"
"JQ703977.1"	"1-16569"	"U4"	"1"	"0.9700"
"JQ703978.1"	"1-16569"	"U7a"	"1"	"0.9404"
"JQ703979.1"	"1-16569"	"U5a2"	"1"	"0.9695"
"JQ703980.1"	"1-16569"	"U5b"	"1"	"0.9466"
"JQ703981.1"	"1-16569"	"HV"	"1"	"0.8967"
"JQ703982.1"	"1-16569"	"H24"	"1"	"0.9117"
"JQ703983.1"	"1-16569"	"U5b1+16189"	"1"	"0.9652"
"JQ703984.1"	"1-16569"	"U5b"	"1"	"0.9467"
"JQ703985.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ703986.1"	"1-16569"	"L3b3"	"1"	"0.8825"
"JQ703987.1"	"1-16569"	"U5a2b"	"1"	"0.9713"
"JQ703988.1"	"1-16569"	"U5a2+16294"	"1"	"0.9234"
"JQ703989.1"	"1-16569"	"V+@72"	"1"	"0.9710"
"JQ703990.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.8882"
"JQ703991.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ703992.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ703993.1"	"1-16569"	"V+@72"	"1"	"0.9522"
"JQ703994.1"	"1-16569"	"U2+152"	"1"	"0.8904"
"JQ703995.1"	"1-16569"	"H1"	"1"	"0.9430"
"JQ703996.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ703998.1"	"1-16569"	"H1c"	"1"	"0.9603"
"JQ703999.1"	"1-16569"	"U5b"	"1"	"0.9777"
"JQ704000.1"	"1-16569"	"U2+152"	"1"	"0.8766"
"JQ704001.1"	"1-16569"	"U5a1d"	"1"	"0.9650"
"JQ704002.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704003.1"	"1-16569"	"H1b"	"1"	"0.9590"
"JQ704004.1"	"1-16569"	"K2"	"1"	"0.9489"
"JQ704005.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ704006.1"	"1-16569"	"H3+16189"	"1"	"0.9513"
"JQ704007.1"	"1-16569"	"V3"	"1"	"0.9391"
"JQ704008.1"	"1-16569"	"U"	"1"	"0.9391"
"JQ704009.1"	"1-16569"	"U2+152"	"1"	"0.8958"
"JQ704010.1"	"1-16569"	"H1au"	"1"	"0.9035"
"JQ704011.1"	"1-16569"	"U8a"	"1"	"0.9077"
"JQ704012.1"	"1-16569"	"H5"	"1"	"0.9422"
"JQ704013.1"	"1-16569"	"I"	"1"	"0.9269"
"JQ704014.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ704015.1"	"1-16569"	"V3"	"1"	"0.9500"
"JQ704016.1"	"1-16569"	"V"	"1"	"0.9357"
"JQ704017.1"	"1-16569"	"K1a"	"1"	"0.9771"
"JQ704018.1"	"1-16569"	"I"	"1"	"0.9665"
"JQ704019.1"	"1-16569"	"V+@16298"	"1"	"0.9714"
"JQ704020.1"	"1-16569"	"T2"	"1"	"0.9256"
"JQ704021.1"	"1-16569"	"U4"	"1"	"0.9783"
"JQ704022.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9721"
"JQ704023.1"	"1-16569"	"V"	"1"	"0.9729"
"JQ704024.1"	"1-16569"	"H44"	"1"	"0.9556"
"JQ704025.1"	"1-16569"	"H2a"	"1"	"0.8911"
"JQ704026.1"	"1-16569"	"U5a1"	"1"	"0.9497"
"JQ704027.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704028.1"	"1-16569"	"U5a1b1c2"	"1"	"0.9672"
"JQ704029.1"	"1-16569"	"U5b"	"1"	"0.9622"
"JQ704030.1"	"1-16569"	"U6b1a"	"1"	"0.9093"
"JQ704031.1"	"1-16569"	"V+@72"	"1"	"0.9522"
"JQ704032.1"	"1-16569"	"H1+16189"	"1"	"0.9135"
"JQ704033.1"	"1-16569"	"J1c2"	"1"	"0.9712"
"JQ704034.1"	"1-16569"	"U"	"1"	"0.8805"
"JQ704035.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9657"
"JQ704036.1"	"1-16569"	"V3"	"1"	"0.9743"
"JQ704037.1"	"1-16569"	"V"	"1"	"0.9548"
"JQ704038.1"	"1-16569"	"H1+16189"	"1"	"0.9558"
"JQ704039.1"	"1-16569"	"H"	"1"	"0.8353"
"JQ704040.1"	"1-16569"	"C1c6"	"1"	"0.9447"
"JQ704041.1"	"1-16569"	"J2a"	"1"	"0.9641"
"JQ704042.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JQ704043.1"	"1-16569"	"U5b1+16189"	"1"	"0.9798"
"JQ704044.1"	"1-16569"	"U5a2b"	"1"	"0.9792"
"JQ704045.1"	"1-16569"	"U5a1"	"1"	"0.9770"
"JQ704046.1"	"1-16569"	"U5a1"	"1"	"0.9506"
"JQ704047.1"	"1-16569"	"V"	"1"	"0.9564"
"JQ704048.1"	"1-16569"	"H3+152"	"1"	"0.9568"
"JQ704049.1"	"1-16569"	"M1'20'51"	"1"	"0.9056"
"JQ704050.1"	"1-16569"	"H1a3"	"1"	"0.9640"
"JQ704051.1"	"1-16569"	"J1c"	"1"	"0.9674"
"JQ704052.1"	"1-16569"	"U4"	"1"	"0.9848"
"JQ704053.1"	"1-16569"	"U5b1+16189+@16192"	"1"	"0.9833"
"JQ704054.1"	"1-16569"	"U5b"	"1"	"0.9619"
"JQ704055.1"	"1-16569"	"T2"	"1"	"0.9615"
"JQ704056.1"	"1-16569"	"K1a1b"	"1"	"0.9720"
"JQ704057.1"	"1-16569"	"K1b"	"1"	"0.9344"
"JQ704058.1"	"1-16569"	"H2a"	"1"	"0.9302"
"JQ704059.1"	"1-16569"	"H5"	"1"	"0.8928"
"JQ704060.1"	"1-16569"	"H5"	"1"	"0.9333"
"JQ704061.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JQ704062.1"	"1-16569"	"K1a+195"	"1"	"0.9791"
"JQ704063.1"	"1-16569"	"V2"	"1"	"0.9740"
"JQ704064.1"	"1-16569"	"K2"	"1"	"0.9458"
"JQ704065.1"	"1-16569"	"U5b1b"	"1"	"0.9722"
"JQ704066.1"	"1-16569"	"H1at1"	"1"	"0.9220"
"JQ704067.1"	"1-16569"	"U5a2"	"1"	"0.9827"
"JQ704068.1"	"1-16569"	"N1"	"1"	"0.9200"
"JQ704069.1"	"1-16569"	"U4"	"1"	"0.9700"
"JQ704070.1"	"1-16569"	"K2"	"1"	"0.9628"
"JQ704071.1"	"1-16569"	"H5b"	"1"	"0.9408"
"JQ704072.1"	"1-16569"	"H66"	"1"	"0.9546"
"JQ704073.1"	"1-16569"	"N1a"	"1"	"0.9226"
"JQ704074.1"	"1-16569"	"U5a2+16294"	"1"	"0.9654"
"JQ704076.1"	"1-16569"	"K2"	"1"	"0.9763"
"JQ704077.1"	"1-16569"	"I"	"1"	"0.9727"
"JQ704078.1"	"1-16569"	"K1a"	"1"	"0.9662"
"JQ704079.1"	"1-16569"	"H3"	"1"	"0.9006"
"JQ704080.1"	"1-16569"	"H1c"	"1"	"0.9603"
"JQ704081.1"	"1-16569"	"H+195"	"1"	"0.8825"
"JQ704082.1"	"1-16569"	"H"	"1"	"0.9292"
"JQ704083.1"	"1-16569"	"H17"	"1"	"0.9566"
"JQ704084.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9595"
"JQ704085.1"	"1-16569"	"H1+16189"	"1"	"0.9351"
"JQ704086.1"	"1-16569"	"H1b"	"1"	"0.9445"
"JQ704087.1"	"1-16569"	"V+@16298"	"1"	"0.9714"
"JQ704088.1"	"1-16569"	"H"	"1"	"0.9292"
"JQ704089.1"	"1-16569"	"H1"	"1"	"0.9211"
"JQ704090.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704091.1"	"1-16569"	"H1a"	"1"	"0.9418"
"JQ704092.1"	"1-16569"	"K1a"	"1"	"0.9419"
"JQ704093.1"	"1-16569"	"H"	"1"	"0.8902"
"JQ704094.1"	"1-16569"	"L2a'b'c'd"	"1"	"0.9270"
"JQ704095.1"	"1-16569"	"H1"	"1"	"0.9183"
"JQ704096.1"	"1-16569"	"K1a1b"	"1"	"0.9315"
"JQ704097.1"	"1-16569"	"J1b"	"1"	"0.9409"
"JQ704098.1"	"1-16569"	"U4"	"1"	"0.9492"
"JQ704099.1"	"1-16569"	"U"	"1"	"0.9152"
"JQ704100.1"	"1-16569"	"U7"	"1"	"0.9856"
"JQ704101.1"	"1-16569"	"H24"	"1"	"0.8760"
"JQ704102.1"	"1-16569"	"U2+152"	"1"	"0.8962"
"JQ704103.1"	"1-16569"	"J1c+16261"	"1"	"0.9719"
"JQ704104.1"	"1-16569"	"V+@16298"	"1"	"0.9530"
"JQ704105.1"	"1-16569"	"H3b1b"	"1"	"0.8866"
"JQ704106.1"	"1-16569"	"H1a3"	"1"	"0.9366"
"JQ704107.1"	"1-16569"	"M3a"	"1"	"0.9648"
"JQ704108.1"	"1-16569"	"H"	"1"	"0.9204"
"JQ704109.1"	"1-16569"	"K1a"	"1"	"0.9662"
"JQ704110.1"	"1-16569"	"H+16129"	"1"	"0.9407"
"JQ704111.1"	"1-16569"	"H"	"1"	"0.8967"
"JQ704112.1"	"1-16569"	"U5b1"	"1"	"0.9790"
"JQ704113.1"	"1-16569"	"H66"	"1"	"0.9482"
"JQ704114.1"	"1-16569"	"H3h7"	"1"	"0.9635"
"JQ704115.1"	"1-16569"	"H3h"	"1"	"0.9284"
"JQ704116.1"	"1-16569"	"H6a1b3a"	"1"	"0.8281"
"JQ704117.1"	"1-16569"	"H1a"	"1"	"0.9620"
"JQ704118.1"	"1-16569"	"J1b"	"1"	"0.9317"
"JQ704119.1"	"1-16569"	"H1c"	"1"	"0.9195"
"JQ704120.1"	"1-16569"	"H3s"	"1"	"0.9037"
"JQ704121.1"	"1-16569"	"U4"	"1"	"0.9663"
"JQ704122.1"	"1-16569"	"H1e"	"1"	"0.9570"
"JQ704123.1"	"1-16569"	"H2a"	"1"	"0.9302"
"JQ704124.1"	"1-16569"	"HV+16311"	"1"	"0.9632"
"JQ704125.1"	"1-16569"	"H26a1"	"1"	"0.8969"
"JQ704126.1"	"1-16569"	"V2"	"1"	"0.9678"
"JQ704127.1"	"1-16569"	"H6a"	"1"	"0.9142"
"JQ704128.1"	"1-16569"	"H1e"	"1"	"0.9570"
"JQ704130.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.9385"
"JQ704131.1"	"1-16569"	"H3"	"1"	"0.9368"
"JQ704132.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704133.1"	"1-16569"	"H3"	"1"	"0.9451"
"JQ704134.1"	"1-16569"	"H1c"	"1"	"0.9274"
"JQ704135.1"	"1-16569"	"H3"	"1"	"0.9562"
"JQ704136.1"	"1-16569"	"H3"	"1"	"0.9403"
"JQ704137.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704138.1"	"1-16569"	"H1"	"1"	"0.9321"
"JQ704139.1"	"1-16569"	"H1b"	"1"	"0.9590"
"JQ704140.1"	"1-16569"	"H2a2"	"1"	"0.8721"
"JQ704141.1"	"1-16569"	"H1"	"1"	"0.9206"
"JQ704142.1"	"1-16569"	"HV0+195"	"1"	"0.9563"
"JQ704143.1"	"1-16569"	"HV0+195"	"1"	"0.9683"
"JQ704144.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704145.1"	"1-16569"	"H6a"	"1"	"0.8948"
"JQ704146.1"	"1-16569"	"H5"	"1"	"0.9581"
"JQ704147.1"	"1-16569"	"H+16291"	"1"	"0.8933"
"JQ704148.1"	"1-16569"	"H5"	"1"	"0.9269"
"JQ704149.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704150.1"	"1-16569"	"H5"	"1"	"0.9581"
"JQ704151.1"	"1-16569"	"H"	"1"	"0.9292"
"JQ704152.1"	"1-16569"	"H28"	"1"	"0.9567"
"JQ704153.1"	"1-16569"	"U"	"1"	"0.9242"
"JQ704154.1"	"1-16569"	"H1aw"	"1"	"0.8729"
"JQ704155.1"	"1-16569"	"U4"	"1"	"0.9654"
"JQ704156.1"	"1-16569"	"H1"	"1"	"0.9387"
"JQ704157.1"	"1-16569"	"H1+16189"	"1"	"0.9558"
"JQ704158.1"	"1-16569"	"H1"	"1"	"0.9134"
"JQ704159.1"	"1-16569"	"H1b"	"1"	"0.9445"
"JQ704160.1"	"1-16569"	"W3a1d"	"1"	"0.9713"
"JQ704161.1"	"1-16569"	"H"	"1"	"0.8750"
"JQ704162.1"	"1-16569"	"H1+152"	"1"	"0.9552"
"JQ704163.1"	"1-16569"	"H1af"	"1"	"0.9515"
"JQ704164.1"	"1-16569"	"H24"	"1"	"0.8987"
"JQ704165.1"	"1-16569"	"H26a1"	"1"	"0.8969"
"JQ704166.1"	"1-16569"	"H24"	"1"	"0.8987"
"JQ704167.1"	"1-16569"	"H6a"	"1"	"0.8782"
"JQ704168.1"	"1-16569"	"H3+152"	"1"	"0.9568"
"JQ704169.1"	"1-16569"	"H17"	"1"	"0.9566"
"JQ704170.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704171.1"	"1-16569"	"H"	"1"	"0.9217"
"JQ704172.1"	"1-16569"	"H3"	"1"	"0.9439"
"JQ704173.1"	"1-16569"	"H2a2a"	"1"	"0.7353"
"JQ704174.1"	"1-16569"	"H6a1b4"	"1"	"0.8210"
"JQ704175.1"	"1-16569"	"H1c+152"	"1"	"0.9273"
"JQ704176.1"	"1-16569"	"H"	"1"	"0.9132"
"JQ704177.1"	"1-16569"	"H1+16189"	"1"	"0.9392"
"JQ704178.1"	"1-16569"	"H3"	"1"	"0.8939"
"JQ704179.1"	"1-16569"	"H6"	"1"	"0.8667"
"JQ704180.1"	"1-16569"	"A2+(64)"	"1"	"0.9854"
"JQ704181.1"	"1-16569"	"U4"	"1"	"0.9705"
"JQ704182.1"	"1-16569"	"H17"	"1"	"0.9339"
"JQ704183.1"	"1-16569"	"H3ao"	"1"	"0.9584"
"JQ704184.1"	"1-16569"	"HV+16311"	"1"	"0.8468"
"JQ704185.1"	"1-16569"	"H24"	"1"	"0.8815"
"JQ704186.1"	"1-16569"	"H1+16239"	"1"	"0.9399"
"JQ704187.1"	"1-16569"	"K1a+195"	"1"	"0.9790"
"JQ704188.1"	"1-16569"	"HV0a"	"1"	"0.9305"
"JQ704189.1"	"1-16569"	"H2a"	"1"	"0.9302"
"JQ704190.1"	"1-16569"	"H3"	"1"	"0.9562"
"JQ704191.1"	"1-16569"	"H1"	"1"	"0.9280"
"JQ704192.1"	"1-16569"	"H3"	"1"	"0.9562"
"JQ704193.1"	"1-16569"	"H1"	"1"	"0.9375"
"JQ704194.1"	"1-16569"	"H1"	"1"	"0.9418"
"JQ704195.1"	"1-16569"	"H6a"	"1"	"0.9142"
"JQ704196.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704197.1"	"1-16569"	"H3"	"1"	"0.9403"
"JQ704198.1"	"1-16569"	"H2a"	"1"	"0.8811"
"JQ704199.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704200.1"	"1-16569"	"H1b"	"1"	"0.9242"
"JQ704201.1"	"1-16569"	"H"	"1"	"0.9292"
"JQ704202.1"	"1-16569"	"H1"	"1"	"0.9430"
"JQ704203.1"	"1-16569"	"H1+16189"	"1"	"0.9232"
"JQ704204.1"	"1-16569"	"H1a3"	"1"	"0.9296"
"JQ704205.1"	"1-16569"	"H+13708"	"1"	"0.9223"
"JQ704206.1"	"1-16569"	"H27"	"1"	"0.8381"
"JQ704207.1"	"1-16569"	"K1a1b"	"1"	"0.9488"
"JQ704208.1"	"1-16569"	"H6a"	"1"	"0.9090"
"JQ704209.1"	"1-16569"	"H"	"1"	"0.9292"
"JQ704210.1"	"1-16569"	"C1b11"	"1"	"0.9272"
"JQ704211.1"	"1-16569"	"J1c3"	"1"	"0.9740"
"JQ704212.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704213.1"	"1-16569"	"V+@72"	"1"	"0.9641"
"JQ704214.1"	"1-16569"	"H2a5"	"1"	"0.9356"
"JQ704215.1"	"1-16569"	"U4"	"1"	"0.9742"
"JQ704216.1"	"1-16569"	"K1a1b"	"1"	"0.9377"
"JQ704217.1"	"1-16569"	"HV+16311"	"1"	"0.9632"
"JQ704218.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704219.1"	"1-16569"	"H1+152"	"1"	"0.9552"
"JQ704220.1"	"1-16569"	"H2a3"	"1"	"0.9303"
"JQ704221.1"	"1-16569"	"H"	"1"	"0.9062"
"JQ704222.1"	"1-16569"	"H3+16189"	"1"	"0.9574"
"JQ704223.1"	"1-16569"	"H1a"	"1"	"0.9620"
"JQ704224.1"	"1-16569"	"H2a2a1g"	"1"	"0.5641"
"JQ704225.1"	"1-16569"	"H5+16192"	"1"	"0.9492"
"JQ704226.1"	"1-16569"	"H1+16278"	"1"	"0.9203"
"JQ704228.1"	"1-16569"	"K1a+195"	"1"	"0.9864"
"JQ704229.1"	"1-16569"	"HV9+152"	"1"	"0.9659"
"JQ704230.1"	"1-16569"	"H1+16239"	"1"	"0.9577"
"JQ704231.1"	"1-16569"	"H+16129"	"1"	"0.8680"
"JQ704232.1"	"1-16569"	"H3ao"	"1"	"0.9467"
"JQ704233.1"	"1-16569"	"H5b"	"1"	"0.9514"
"JQ704234.1"	"1-16569"	"H66"	"1"	"0.9382"
"JQ704235.1"	"1-16569"	"H1ao1"	"1"	"0.8988"
"JQ704236.1"	"1-16569"	"H3+16189"	"1"	"0.9108"
"JQ704237.1"	"1-16569"	"H5"	"1"	"0.8871"
"JQ704238.1"	"1-16569"	"H5b"	"1"	"0.9408"
"JQ704239.1"	"1-16569"	"H6a"	"1"	"0.8517"
"JQ704240.1"	"1-16569"	"H1"	"1"	"0.8997"
"JQ704241.1"	"1-16569"	"H26a1"	"1"	"0.9029"
"JQ704242.1"	"1-16569"	"H1c"	"1"	"0.9603"
"JQ704243.1"	"1-16569"	"H1a3c1"	"1"	"0.9677"
"JQ704244.1"	"1-16569"	"H3+152"	"1"	"0.9568"
"JQ704245.1"	"1-16569"	"H1a3"	"1"	"0.9640"
"JQ704246.1"	"1-16569"	"H5"	"1"	"0.8740"
"JQ704247.1"	"1-16569"	"U5a2+16294"	"1"	"0.9678"
"JQ704248.1"	"1-16569"	"H5"	"1"	"0.9474"
"JQ704249.1"	"1-16569"	"T1a1"	"1"	"0.9868"
"JQ704250.1"	"1-16569"	"H1e5"	"1"	"0.9244"
"JQ704251.1"	"1-16569"	"H5'36"	"1"	"0.9111"
"JQ704252.1"	"1-16569"	"H3ap"	"1"	"0.9597"
"JQ704253.1"	"1-16569"	"H3+152"	"1"	"0.9568"
"JQ704254.1"	"1-16569"	"H"	"1"	"0.8404"
"JQ704255.1"	"1-16569"	"HV0+195"	"1"	"0.9683"
"JQ704256.1"	"1-16569"	"H+195"	"1"	"0.9522"
"JQ704257.1"	"1-16569"	"H1a"	"1"	"0.9393"
"JQ704258.1"	"1-16569"	"H1"	"1"	"0.8851"
"JQ704259.1"	"1-16569"	"H1c"	"1"	"0.9603"
"JQ704260.1"	"1-16569"	"H24"	"1"	"0.9193"
"JQ704261.1"	"1-16569"	"H"	"1"	"0.9211"
"JQ704262.1"	"1-16569"	"H2a2"	"1"	"0.8721"
"JQ704263.1"	"1-16569"	"H1+16239"	"1"	"0.9225"
"JQ704264.1"	"1-16569"	"H5b"	"1"	"0.9613"
"JQ704265.1"	"1-16569"	"H1a"	"1"	"0.9393"
"JQ704266.1"	"1-16569"	"L1"	"1"	"0.8913"
"JQ704267.1"	"1-16569"	"H1+16355"	"1"	"0.9412"
"JQ704268.1"	"1-16569"	"U2+152"	"1"	"0.8997"
"JQ704269.1"	"1-16569"	"H2a2a"	"1"	"0.7733"
"JQ704270.1"	"1-16569"	"H6a1b4"	"1"	"0.8832"
"JQ704271.1"	"1-16569"	"U5a1"	"1"	"0.9833"
"JQ704272.1"	"1-16569"	"H5s"	"1"	"0.8859"
"JQ704273.1"	"1-16569"	"H"	"1"	"0.8310"
"JQ704274.1"	"1-16569"	"H2"	"1"	"0.9258"
"JQ704275.1"	"1-16569"	"H"	"1"	"0.9186"
"JQ704276.1"	"1-16569"	"A2+(64)"	"1"	"0.9832"
"JQ704277.1"	"1-16569"	"H1"	"1"	"0.8870"
"JQ704278.1"	"1-16569"	"H5"	"1"	"0.8960"
"JQ704279.1"	"1-16569"	"H1+16239"	"1"	"0.9469"
"JQ704280.1"	"1-16569"	"H24"	"1"	"0.8648"
"JQ704281.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704282.1"	"1-16569"	"H1c"	"1"	"0.8972"
"JQ704283.1"	"1-16569"	"H"	"1"	"0.8750"
"JQ704284.1"	"1-16569"	"HV+16311"	"1"	"0.8894"
"JQ704285.1"	"1-16569"	"H1"	"1"	"0.9194"
"JQ704286.1"	"1-16569"	"H+195"	"1"	"0.9099"
"JQ704287.1"	"1-16569"	"H1bm"	"1"	"0.9152"
"JQ704288.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JQ704289.1"	"1-16569"	"H1b"	"1"	"0.9531"
"JQ704290.1"	"1-16569"	"H44"	"1"	"0.8708"
"JQ704291.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704292.1"	"1-16569"	"H1e"	"1"	"0.9570"
"JQ704293.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704294.1"	"1-16569"	"H1c"	"1"	"0.9603"
"JQ704295.1"	"1-16569"	"H84"	"1"	"0.9099"
"JQ704296.1"	"1-16569"	"H6a"	"1"	"0.8913"
"JQ704297.1"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"JQ704298.1"	"1-16569"	"H1+16189"	"1"	"0.9558"
"JQ704299.1"	"1-16569"	"H6a"	"1"	"0.9142"
"JQ704300.1"	"1-16569"	"H1"	"1"	"0.9545"
"JQ704301.1"	"1-16569"	"H1a3c"	"1"	"0.9658"
"JQ704302.1"	"1-16569"	"U5b1+16189+@16192"	"1"	"0.9714"
"JQ704303.1"	"1-16569"	"H1af"	"1"	"0.9575"
"JQ704304.1"	"1-16569"	"H6a"	"1"	"0.8967"
"JQ704305.1"	"1-16569"	"HV0+195"	"1"	"0.9683"
"JQ704306.1"	"1-16569"	"J1c"	"1"	"0.9615"
"JQ704307.1"	"1-16569"	"H1"	"1"	"0.9200"
"JQ704308.1"	"1-16569"	"H5b"	"1"	"0.9060"
"JQ704309.1"	"1-16569"	"H1b"	"1"	"0.8840"
"JQ704310.1"	"1-16569"	"H1c+152"	"1"	"0.9608"
"JQ704311.1"	"1-16569"	"H1bt"	"1"	"0.9349"
"JQ704312.1"	"1-16569"	"H1a"	"1"	"0.9620"
"JQ704313.1"	"1-16569"	"H"	"1"	"0.9337"
"JQ704314.1"	"1-16569"	"H1c"	"1"	"0.9274"
"JQ704315.1"	"1-16569"	"H3"	"1"	"0.9006"
"JQ704316.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704317.1"	"1-16569"	"H1a"	"1"	"0.9620"
"JQ704318.1"	"1-16569"	"H3q"	"1"	"0.9610"
"JQ704319.1"	"1-16569"	"T2b"	"1"	"0.9780"
"JQ704320.1"	"1-16569"	"K1a"	"1"	"0.9625"
"JQ704321.1"	"1-16569"	"U4a2a2"	"1"	"0.9769"
"JQ704322.1"	"1-16569"	"HV+16311"	"1"	"0.9366"
"JQ704323.1"	"1-16569"	"H1c1a"	"1"	"0.9191"
"JQ704324.1"	"1-16569"	"H5"	"1"	"0.9521"
"JQ704325.1"	"1-16569"	"H"	"1"	"0.9507"
"JQ704326.1"	"1-16569"	"U4"	"1"	"0.9785"
"JQ704327.1"	"1-16569"	"H1e"	"1"	"0.9055"
"JQ704328.1"	"1-16569"	"H3ao"	"1"	"0.9328"
"JQ704329.1"	"1-16569"	"H1c"	"1"	"0.9007"
"JQ704330.1"	"1-16569"	"H27"	"1"	"0.8747"
"JQ704331.1"	"1-16569"	"H27+16093"	"1"	"0.8944"
"JQ704332.1"	"1-16569"	"H5"	"1"	"0.9581"
"JQ704333.1"	"1-16569"	"H6a"	"1"	"0.9142"
"JQ704334.1"	"1-16569"	"H3+16311"	"1"	"0.8954"
