array,kHAP,imputed,mean.info,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
cardio-metabo_chip_11395247_c-b37,250,TRUE,0.664537444933921,327,100,27,454,359,0.616022099447514,0.910418310970797
CVDSNP55v1_A-b37,250,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,250,TRUE,0.839689710610932,306,121,195,622,578,0.552486187845304,0.883977900552486
PsychArray-B-b37,250,TRUE,0.839844051446945,306,121,195,622,579,0.552486187845304,0.878058405682715
InfiniumPsychArray-24v1-1_A1-b37,250,TRUE,0.842618819776714,308,119,200,627,588,0.461325966850829,0.9017363851618
InfiniumPsychArray-24v1-2_A1-b37,250,TRUE,0.865759630200308,293,134,222,649,621,0.539068666140489,0.93646408839779
InfiniumPsychArray-24v1-2_A2-b37,250,TRUE,0.865992295839753,293,134,222,649,619,0.539068666140489,0.935280189423836
PsychChip_15048346_B-b37,250,TRUE,0.870276758409786,287,140,227,654,623,0.630228887134964,0.941199684293607
PsychChip_v1-1_15073391_A1-b37,250,TRUE,0.880247344461305,277,150,232,659,628,0.642067876874507,0.962509865824783
GSAMD-24v1-0_20011747_A1-b37,250,TRUE,0.652114285714286,370,57,63,490,368,0.362273086029992,0.883583267561168
GSAMD-24v2-0_20024620_A1-b37,250,TRUE,0.962584976525822,140,287,638,1065,1050,0.867403314917127,0.991318074191002
GSA-24v1-0_A1-b37,250,TRUE,0.651200408997955,370,57,62,489,370,0.362273086029992,0.885556432517759
GSA-24v1-0_A2-b37,250,TRUE,0.651200408997955,370,57,62,489,370,0.362273086029992,0.885556432517759
GSA-24v1-0_A6-b37,250,TRUE,0.651094069529652,370,57,62,489,369,0.362273086029992,0.884372533543804
GSA-24v2-0_A1-b37,250,TRUE,0.939514285714286,208,219,553,980,958,0.794001578531965,0.976716653512234
GSCA-24v1-0_20010441_A1-b37,250,TRUE,0.652151020408163,370,57,63,490,371,0.362273086029992,0.883977900552486
OncoArray-500K_B-b37,250,TRUE,0.670154,376,51,73,500,392,0.589976322020521,0.9344909234412
OncoArray-500K-C-b37,250,TRUE,0.669788,376,51,73,500,392,0.589976322020521,0.936858721389108
Consortium-OncoArray_15047405_A-b37,250,TRUE,0.677055445544554,374,53,78,505,399,0.589976322020521,0.937647987371744
NeuroX_15036164_A-b37,250,TRUE,0.747712280701754,358,69,143,570,491,0.503157063930545,0.878453038674033
Mapping250K_Nsp.na32.annot-b37,250,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,250,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,250,TRUE,0.786285714285714,315,112,105,532,486,0.619573796369376,0.962904498816101
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,500,TRUE,0.862036,198,229,73,500,476,0.980662983425414,0.988555643251776
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,500,TRUE,0.76935593220339,306,121,45,472,420,0.528413575374901,0.980662983425414
HumanHap550-2v3_B-b37,500,TRUE,0.739856223175966,312,115,39,466,399,0.524072612470402,0.977900552486188
HumanHap550v3_A-b37,500,TRUE,0.739982832618026,312,115,39,466,400,0.524072612470402,0.977900552486188
Human610-Quadv1_B-b37,500,TRUE,0.713685589519651,337,90,31,458,380,0.389108129439621,0.929755327545383
human610-quadv1_h-b37,500,TRUE,0.713685589519651,337,90,31,458,380,0.389108129439621,0.929755327545383
HumanHap650Yv3_A-b37,500,TRUE,0.740150214592275,312,115,39,466,399,0.524072612470402,0.977900552486188
Human660W-Quad_v1_A-b37,500,TRUE,0.714902173913043,339,88,33,460,381,0.389108129439621,0.941594317284925
Human660W-Quad_v1_C-b37,500,TRUE,0.714782608695652,339,88,33,460,383,0.389108129439621,0.931728492501973
human660w-quad_v1_h-b37,500,TRUE,0.714782608695652,339,88,33,460,383,0.389108129439621,0.931728492501973
Human670-QuadCustom_v1_A-b37,500,TRUE,0.714782608695652,339,88,33,460,383,0.389108129439621,0.931728492501973
HumanOmniExpress-12v1_A-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,500,TRUE,0.746743055555556,355,72,149,576,498,0.490923441199684,0.876085240726125
humanomniexpressexome-8v1-0_a-b37,500,TRUE,0.746743055555556,355,72,149,576,498,0.490923441199684,0.876085240726125
HumanOmniExpressExome-8-v1-0-B-b37,500,TRUE,0.746449652777778,355,72,149,576,497,0.490923441199684,0.875295974743489
HumanOmniExpressExome-8v1-2_A-b37,500,TRUE,0.719677192982456,359,68,143,570,473,0.490923441199684,0.862273086029992
HumanOmniExpressExome-8-v1-2-B-b37,500,TRUE,0.719677192982456,359,68,143,570,473,0.490923441199684,0.862273086029992
OmniExpressExome-8v1-1_A-b37,500,TRUE,0.728826010544815,358,69,142,569,477,0.503157063930545,0.87095501183899
OmniExpressExome-8v1-1_B-b37,500,TRUE,0.728826010544815,358,69,142,569,477,0.503157063930545,0.87095501183899
HumanOmniExpressExome-8-v1-1-C-b37,500,TRUE,0.728942003514939,358,69,142,569,479,0.503157063930545,0.871744277821626
InfiniumOmniExpressExome-8v1-3_A-b37,500,TRUE,0.724880492091388,358,69,142,569,471,0.411996842936069,0.870560378847672
InfiniumOmniExpressExome-8v1-4_A1-b37,500,TRUE,0.720328596802842,358,69,136,563,464,0.399763220205209,0.885951065509077
HumanOmni25Exome-8v1_A-b37,500,TRUE,0.850889400921659,296,131,224,651,609,0.5982636148382,0.950276243093923
HumanOmni2-5Exome-8-v1-1-A-b37,500,TRUE,0.843231481481482,297,130,221,648,604,0.589187056037885,0.945935280189424
InfiniumOmni2.5Exome-8v1-2_A-b37,500,TRUE,0.831761006289308,312,115,209,636,585,0.471586424625099,0.920678768745067
InfiniumOmni2-5Exome-8v1-3_A1-b37,500,TRUE,0.847468412942989,298,129,222,649,608,0.524467245461721,0.943567482241515
HumanOmniZhongHua-8v1_B-b37,500,TRUE,0.44452766798419,389,38,79,506,267,0.0686661404893449,0.666535122336227
humanomnizhonghua-8v1-1_a-b37,500,TRUE,0.384607142857143,392,35,77,504,213,0.668508287292818,0.783741120757695
HumanOmniZhongHua-8v1-2_A-b37,500,TRUE,0.358807228915663,398,29,71,498,199,0.668508287292818,0.77861089187056
InfiniumOmniZhongHua-8v1-3_A1-b37,500,TRUE,0.340432,401,26,73,500,187,0.668508287292818,0.775453827940016
InfiniumOmniZhongHua-8v1-3_A2-b37,500,TRUE,0.340432,401,26,73,500,187,0.668508287292818,0.775453827940016
Human1Mv1_C-b37,500,TRUE,0.739525751072961,312,115,39,466,400,0.524072612470402,0.97750591949487
Human1M-Duov3_B-b37,500,TRUE,0.713382096069869,337,90,31,458,378,0.389108129439621,0.941594317284925
Human1M-Duov3_C-b37,500,TRUE,0.713382096069869,337,90,31,458,378,0.389108129439621,0.941594317284925
human1m-duov3_h-b37,500,TRUE,0.713382096069869,337,90,31,458,378,0.389108129439621,0.941594317284925
HumanOmni1-Quad_v1-0_B-b37,500,TRUE,0.381963048498845,409,18,6,433,205,0.12904498816101,0.524861878453039
HumanOmni1-Quad_v1-0_C-b37,500,TRUE,0.381963048498845,409,18,6,433,205,0.12904498816101,0.524861878453039
HumanOmni1-Quad_v1-0_H-b37,500,TRUE,0.381889145496536,409,18,6,433,205,0.12904498816101,0.524072612470402
humanomni1-quad_v1-0-multi_h-b37,500,TRUE,0.381806004618938,409,18,6,433,205,0.12904498816101,0.523677979479084
HumanOmni1S-8v1_H-b37,500,TRUE,0.659055928411633,363,64,20,447,350,0.36266771902131,0.905288082083662
Human1-2M-DuoCustom_v1_A-b37,500,TRUE,0.71434347826087,339,88,33,460,382,0.389108129439621,0.9344909234412
HumanOmni2.5-4v1_B-b37,500,TRUE,0.659055928411633,363,64,20,447,350,0.36266771902131,0.905288082083662
HumanOmni2.5-4v1_D-b37,500,TRUE,0.659255033557047,363,64,20,447,352,0.36266771902131,0.906866614048935
HumanOmni2.5-4v1_H-b37,500,TRUE,0.659255033557047,363,64,20,447,352,0.36266771902131,0.906866614048935
HumanOmni2.5-8v1_A-b37,500,TRUE,0.787156308851224,324,103,104,531,479,0.355169692186267,0.939226519337017
HumanOmni2-5-8-v1-0-D-b37,500,TRUE,0.787156308851224,324,103,104,531,479,0.355169692186267,0.939226519337017
HumanOmni25-8v1-1_A-b37,500,TRUE,0.773,333,94,98,525,466,0.355169692186267,0.937647987371744
HumanOmni2-5-8-v1-2-A-b37,500,TRUE,0.677314960629921,355,72,81,508,397,0.326361483820047,0.878847671665351
humanomni25m-8v1-1_b-b37,500,TRUE,0.773,333,94,98,525,466,0.355169692186267,0.937647987371744
HumanOmni2.5-8v1_C-b37,500,TRUE,0.786900188323917,324,103,104,531,479,0.355169692186267,0.938831886345698
HumanOmni2-5-8-v1-1-C-b37,500,TRUE,0.772822857142857,333,94,98,525,466,0.355169692186267,0.939621152328335
HumanOmni2.5S-8v1_B-b37,500,TRUE,0.449605504587156,405,22,9,436,245,0.0485398579321231,0.646014206787688
HumanOmni25-8v1-2_A1-b37,500,TRUE,0.677324803149606,355,72,81,508,398,0.326361483820047,0.877269139700079
InfiniumOmni2-5-8v1-3_A1-b37,500,TRUE,0.732658349328215,343,84,94,521,452,0.363062352012628,0.930544593528019
HumanOmni5-4v1_B-b37,500,TRUE,0.80557063197026,310,117,111,538,492,0.389502762430939,0.941199684293607
humanomni5-4v1_c-b37,500,TRUE,0.80557063197026,310,117,111,538,492,0.389502762430939,0.941199684293607
HumanOmni5-4-v1-0-D-b37,500,TRUE,0.80557063197026,310,117,111,538,492,0.389502762430939,0.941199684293607
HumanOmni5-4v1-1_A-b37,500,TRUE,0.741731800766284,338,89,95,522,446,0.335832675611681,0.892659826361484
InfiniumOmni5-4v1-2_A1-b37,500,TRUE,0.783771266540643,321,106,102,529,477,0.381610102604578,0.92817679558011
HumanOmni5Exome-4v1_A-b37,500,TRUE,0.867658170914543,274,153,240,667,627,0.623125493291239,0.946329913180742
HumanOmni5Exome-4v1-1_A-b37,500,TRUE,0.869282051282051,276,151,236,663,625,0.644830307813733,0.952249408050513
HumanOmni5Exome-4v1-2_A-b37,500,TRUE,0.832938080495356,304,123,219,646,592,0.567087608524073,0.895027624309392
InfiniumOmni5Exome-4v1-3_A1-b37,500,TRUE,0.857397239263804,280,147,225,652,614,0.554853985793212,0.964483030781373
HumanCytoSNP-12v1-0_D-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,500,TRUE,0.764806640625,342,85,85,512,453,0.207971586424625,0.856748224151539
HumanCore-12-v1-0-B-b37,500,TRUE,0.764806640625,342,85,85,512,453,0.207971586424625,0.856748224151539
humancore-24-v1-0-manifest-file-a-b37,500,TRUE,0.765388671875,343,84,85,512,453,0.207971586424625,0.856748224151539
InfiniumCore-24v1-1_A1-b37,500,TRUE,0.734917808219178,353,74,84,511,441,0.207971586424625,0.855564325177585
Immuno_BeadChip_11419691_B-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,500,TRUE,0.900028571428571,242,185,413,840,804,0.683109707971586,0.975927387529598
HumanExome-12v1_A-b37,500,TRUE,0.743357766143106,354,73,146,573,488,0.503157063930545,0.868192580899763
HumanExome-12v1-1_A-b37,500,TRUE,0.729589473684211,358,69,143,570,479,0.503157063930545,0.870560378847672
HumanExome-12v1-2_A-b37,500,TRUE,0.719635087719298,359,68,143,570,473,0.490923441199684,0.857142857142857
InfiniumExome-24v1-1_A1-b37,500,TRUE,0.711925531914894,360,67,137,564,460,0.399763220205209,0.88516179952644
HumanCoreExome-12v1-0_B-b37,500,TRUE,0.859018404907975,282,145,225,652,609,0.651144435674822,0.969613259668508
humancoreexome-12v1-0_c-b37,500,TRUE,0.859358895705521,282,145,225,652,610,0.651144435674822,0.970007892659826
HumanCoreExome-12-v1-0-D-b37,500,TRUE,0.859116564417178,282,145,225,652,609,0.651144435674822,0.970402525651144
humancoreexome-12v1-1_a-b37,500,TRUE,0.854163608562691,287,140,227,654,609,0.63930544593528,0.949092344119968
HumanCoreExome-12v1-1_B-b37,500,TRUE,0.854720183486239,287,140,227,654,609,0.63930544593528,0.948303078137332
HumanCoreExome-12-v1-1-C-b37,500,TRUE,0.854720183486239,287,140,227,654,609,0.63930544593528,0.948303078137332
HumanCoreExome-24v1-0_A-b37,500,TRUE,0.845514106583072,293,134,211,638,589,0.560378847671665,0.890686661404893
InfiniumCoreExome-24v1-1_A-b37,500,TRUE,0.847786604361371,291,136,215,642,596,0.560378847671665,0.908050513022889
InfiniumCoreExome-24v1-2_A1-b37,500,TRUE,0.856220520673813,290,137,226,653,612,0.539068666140489,0.941199684293607
Cardio-Metabo_Chip_11395247_A-b37,500,TRUE,0.642566079295154,327,100,27,454,345,0.616022099447514,0.910023677979479
cardio-metabo_chip_11395247_c-b37,500,TRUE,0.642566079295154,327,100,27,454,345,0.616022099447514,0.910023677979479
CVDSNP55v1_A-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,500,TRUE,0.823823151125402,306,121,195,622,566,0.552486187845304,0.884767166535122
PsychArray-B-b37,500,TRUE,0.823823151125402,306,121,195,622,566,0.552486187845304,0.884767166535122
InfiniumPsychArray-24v1-1_A1-b37,500,TRUE,0.825901116427432,308,119,200,627,574,0.461325966850829,0.87292817679558
InfiniumPsychArray-24v1-2_A1-b37,500,TRUE,0.848975346687211,293,134,222,649,606,0.539068666140489,0.935280189423836
InfiniumPsychArray-24v1-2_A2-b37,500,TRUE,0.848975346687211,293,134,222,649,606,0.539068666140489,0.935280189423836
PsychChip_15048346_B-b37,500,TRUE,0.854296636085627,287,140,227,654,609,0.63930544593528,0.948303078137332
PsychChip_v1-1_15073391_A1-b37,500,TRUE,0.864570561456753,277,150,232,659,620,0.642067876874507,0.960536700868193
GSAMD-24v1-0_20011747_A1-b37,500,TRUE,0.634724489795918,370,57,63,490,359,0.362273086029992,0.877269139700079
GSAMD-24v2-0_20024620_A1-b37,500,TRUE,0.958228169014084,140,287,638,1065,1046,0.867403314917127,0.991318074191002
GSA-24v1-0_A1-b37,500,TRUE,0.633977505112474,370,57,62,489,358,0.362273086029992,0.877269139700079
GSA-24v1-0_A2-b37,500,TRUE,0.633977505112474,370,57,62,489,358,0.362273086029992,0.877269139700079
GSA-24v1-0_A6-b37,500,TRUE,0.634040899795501,370,57,62,489,358,0.362273086029992,0.875690607734807
GSA-24v2-0_A1-b37,500,TRUE,0.932263265306122,208,219,553,980,949,0.803078137332281,0.985793212312549
GSCA-24v1-0_20010441_A1-b37,500,TRUE,0.634961224489796,370,57,63,490,359,0.362273086029992,0.876874506708761
OncoArray-500K_B-b37,500,TRUE,0.6549,376,51,73,500,385,0.589976322020521,0.943172849250197
OncoArray-500K-C-b37,500,TRUE,0.654834,376,51,73,500,384,0.589976322020521,0.942778216258879
Consortium-OncoArray_15047405_A-b37,500,TRUE,0.662316831683168,374,53,78,505,392,0.589976322020521,0.944356748224151
NeuroX_15036164_A-b37,500,TRUE,0.729417543859649,358,69,143,570,479,0.503157063930545,0.871744277821626
Mapping250K_Nsp.na32.annot-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,500,TRUE,0.764937969924812,315,112,105,532,465,0.619573796369376,0.962115232833465
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,1000,TRUE,0.841286,198,229,73,500,467,0.990528808208366,0.997237569060773
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,1000,TRUE,0.725470338983051,306,121,45,472,399,0.534727703235991,0.975532754538279
HumanHap550-2v3_B-b37,1000,TRUE,0.700927038626609,312,115,39,466,378,0.524072612470402,0.971981057616417
HumanHap550v3_A-b37,1000,TRUE,0.701049356223176,312,115,39,466,378,0.524072612470402,0.973559589581689
Human610-Quadv1_B-b37,1000,TRUE,0.669696506550218,337,90,31,458,362,0.389108129439621,0.938042620363062
human610-quadv1_h-b37,1000,TRUE,0.670039301310044,337,90,31,458,362,0.389108129439621,0.937647987371744
HumanHap650Yv3_A-b37,1000,TRUE,0.700592274678112,312,115,39,466,378,0.524072612470402,0.973954222573007
Human660W-Quad_v1_A-b37,1000,TRUE,0.670823913043478,339,88,33,460,362,0.389108129439621,0.938831886345698
Human660W-Quad_v1_C-b37,1000,TRUE,0.670632608695652,339,88,33,460,362,0.389108129439621,0.93843725335438
human660w-quad_v1_h-b37,1000,TRUE,0.670632608695652,339,88,33,460,362,0.389108129439621,0.93843725335438
Human670-QuadCustom_v1_A-b37,1000,TRUE,0.670669565217391,339,88,33,460,361,0.389108129439621,0.937647987371744
HumanOmniExpress-12v1_A-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,1000,TRUE,0.711197916666667,355,72,149,576,473,0.490923441199684,0.861089187056038
humanomniexpressexome-8v1-0_a-b37,1000,TRUE,0.711147569444444,355,72,149,576,473,0.490923441199684,0.861878453038674
HumanOmniExpressExome-8-v1-0-B-b37,1000,TRUE,0.711203125,355,72,149,576,473,0.490923441199684,0.863851617995264
HumanOmniExpressExome-8v1-2_A-b37,1000,TRUE,0.69090701754386,359,68,143,570,455,0.513812154696133,0.86266771902131
HumanOmniExpressExome-8-v1-2-B-b37,1000,TRUE,0.690843859649123,359,68,143,570,454,0.513812154696133,0.86069455406472
OmniExpressExome-8v1-1_A-b37,1000,TRUE,0.697924428822496,358,69,142,569,462,0.503157063930545,0.85043409629045
OmniExpressExome-8v1-1_B-b37,1000,TRUE,0.697818980667838,358,69,142,569,462,0.503157063930545,0.851617995264404
HumanOmniExpressExome-8-v1-1-C-b37,1000,TRUE,0.697818980667838,358,69,142,569,462,0.503157063930545,0.851617995264404
InfiniumOmniExpressExome-8v1-3_A-b37,1000,TRUE,0.693673110720562,358,69,142,569,458,0.411996842936069,0.854380426203631
InfiniumOmniExpressExome-8v1-4_A1-b37,1000,TRUE,0.689461811722913,358,69,136,563,445,0.40568271507498,0.870165745856354
HumanOmni25Exome-8v1_A-b37,1000,TRUE,0.823585253456221,296,131,224,651,595,0.5982636148382,0.941594317284925
HumanOmni2-5Exome-8-v1-1-A-b37,1000,TRUE,0.814325617283951,297,130,221,648,584,0.5982636148382,0.94475138121547
InfiniumOmni2.5Exome-8v1-2_A-b37,1000,TRUE,0.802320754716981,312,115,209,636,568,0.483820047355959,0.92817679558011
InfiniumOmni2-5Exome-8v1-3_A1-b37,1000,TRUE,0.817864406779661,298,129,222,649,590,0.536700868192581,0.951065509076559
HumanOmniZhongHua-8v1_B-b37,1000,TRUE,0.416569169960474,389,38,79,506,241,0.0722178374112076,0.676795580110497
humanomnizhonghua-8v1-1_a-b37,1000,TRUE,0.360708333333333,392,35,77,504,189,0.686661404893449,0.794001578531965
HumanOmniZhongHua-8v1-2_A-b37,1000,TRUE,0.337475903614458,398,29,71,498,176,0.686661404893449,0.790055248618785
InfiniumOmniZhongHua-8v1-3_A1-b37,1000,TRUE,0.320488,401,26,73,500,165,0.686661404893449,0.78887134964483
InfiniumOmniZhongHua-8v1-3_A2-b37,1000,TRUE,0.320606,401,26,73,500,165,0.686661404893449,0.78887134964483
Human1Mv1_C-b37,1000,TRUE,0.700984978540773,312,115,39,466,378,0.524072612470402,0.972770323599053
Human1M-Duov3_B-b37,1000,TRUE,0.669908296943231,337,90,31,458,361,0.389108129439621,0.937647987371744
Human1M-Duov3_C-b37,1000,TRUE,0.669908296943231,337,90,31,458,361,0.389108129439621,0.937647987371744
human1m-duov3_h-b37,1000,TRUE,0.669908296943231,337,90,31,458,361,0.389108129439621,0.937647987371744
HumanOmni1-Quad_v1-0_B-b37,1000,TRUE,0.373325635103926,409,18,6,433,198,0.12904498816101,0.524467245461721
HumanOmni1-Quad_v1-0_C-b37,1000,TRUE,0.37333025404157,409,18,6,433,198,0.12904498816101,0.522888713496448
HumanOmni1-Quad_v1-0_H-b37,1000,TRUE,0.37326558891455,409,18,6,433,198,0.12904498816101,0.522888713496448
humanomni1-quad_v1-0-multi_h-b37,1000,TRUE,0.37326558891455,409,18,6,433,198,0.12904498816101,0.522888713496448
HumanOmni1S-8v1_H-b37,1000,TRUE,0.61303355704698,363,64,20,447,327,0.36266771902131,0.898184688239937
Human1-2M-DuoCustom_v1_A-b37,1000,TRUE,0.670473913043478,339,88,33,460,362,0.389108129439621,0.938042620363062
HumanOmni2.5-4v1_B-b37,1000,TRUE,0.612693512304251,363,64,20,447,329,0.36266771902131,0.897790055248619
HumanOmni2.5-4v1_D-b37,1000,TRUE,0.613035794183445,363,64,20,447,327,0.36266771902131,0.898579321231255
HumanOmni2.5-4v1_H-b37,1000,TRUE,0.613035794183445,363,64,20,447,327,0.36266771902131,0.898579321231255
HumanOmni2.5-8v1_A-b37,1000,TRUE,0.742721280602637,324,103,104,531,460,0.359116022099448,0.909629044988161
HumanOmni2-5-8-v1-0-D-b37,1000,TRUE,0.7429868173258,324,103,104,531,460,0.359116022099448,0.908839779005525
HumanOmni25-8v1-1_A-b37,1000,TRUE,0.729375238095238,333,94,98,525,449,0.355169692186267,0.918310970797159
HumanOmni2-5-8-v1-2-A-b37,1000,TRUE,0.650055118110236,355,72,81,508,380,0.326361483820047,0.851617995264404
humanomni25m-8v1-1_b-b37,1000,TRUE,0.728820952380952,333,94,98,525,449,0.355169692186267,0.918705603788477
HumanOmni2.5-8v1_C-b37,1000,TRUE,0.743129943502825,324,103,104,531,460,0.359116022099448,0.907655880031571
HumanOmni2-5-8-v1-1-C-b37,1000,TRUE,0.729224761904762,333,94,98,525,449,0.355169692186267,0.918705603788477
HumanOmni2.5S-8v1_B-b37,1000,TRUE,0.421105504587156,405,22,9,436,229,0.0485398579321231,0.64956590370955
HumanOmni25-8v1-2_A1-b37,1000,TRUE,0.649856299212598,355,72,81,508,380,0.326361483820047,0.851223362273086
InfiniumOmni2-5-8v1-3_A1-b37,1000,TRUE,0.697840690978887,343,84,94,521,429,0.363062352012628,0.913180741910024
HumanOmni5-4v1_B-b37,1000,TRUE,0.766617100371747,310,117,111,538,471,0.389502762430939,0.938042620363062
humanomni5-4v1_c-b37,1000,TRUE,0.766617100371747,310,117,111,538,471,0.389502762430939,0.938042620363062
HumanOmni5-4-v1-0-D-b37,1000,TRUE,0.766788104089219,310,117,111,538,472,0.389502762430939,0.937253354380426
HumanOmni5-4v1-1_A-b37,1000,TRUE,0.701032567049808,338,89,95,522,417,0.335832675611681,0.888713496448303
InfiniumOmni5-4v1-2_A1-b37,1000,TRUE,0.741224952741021,321,106,102,529,456,0.381610102604578,0.932517758484609
HumanOmni5Exome-4v1_A-b37,1000,TRUE,0.843658170914543,274,153,240,667,612,0.632202052091555,0.949881610102605
HumanOmni5Exome-4v1-1_A-b37,1000,TRUE,0.84447209653092,276,151,236,663,610,0.644830307813733,0.950670876085241
HumanOmni5Exome-4v1-2_A-b37,1000,TRUE,0.803530959752322,304,123,219,646,576,0.567087608524073,0.887529597474349
InfiniumOmni5Exome-4v1-3_A1-b37,1000,TRUE,0.83020245398773,280,147,225,652,595,0.563930544593528,0.964483030781373
HumanCytoSNP-12v1-0_D-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
