seqID,Country
GU733798.1,NA
GU733799.1,NA
GU733804.1,NA
GU733805.1,NA
GU733807.1,NA
GU733809.1,NA
GU733810.1,NA
GU733816.1,NA
GU733817.1,NA
GU733820.1,NA
GU733823.1,NA
GU797136.1,NA
GU797137.1,NA
GU797476.1,NA
GU797785.1,NA
GU797829.1,NA
GU799583.1,NA
GU808335.1,NA
GU810005.1,NA
GU810006.1,NA
GU810007.1,NA
GU810008.1,NA
GU810009.1,NA
GU810010.1,NA
GU810011.1,NA
GU810012.1,NA
GU810013.1,NA
GU810014.1,NA
GU810015.1,NA
GU810016.1,NA
GU810017.1,NA
GU810018.1,NA
GU810019.1,NA
GU810020.1,NA
GU810021.1,NA
GU810022.1,NA
GU810023.1,NA
GU810024.1,NA
GU810025.1,NA
GU810026.1,NA
GU810027.1,NA
GU810028.1,NA
GU810029.1,NA
GU810030.1,NA
GU810031.1,NA
GU810032.1,NA
GU810033.1,NA
GU810035.1,NA
GU810036.1,NA
GU810037.1,NA
GU810038.1,NA
GU810039.1,NA
GU810040.1,NA
GU810041.1,NA
GU810042.1,NA
GU810043.1,NA
GU810044.1,NA
GU810045.1,NA
GU810046.1,NA
GU810047.1,NA
GU810048.1,NA
GU810049.1,NA
GU810050.1,NA
GU810052.1,NA
GU810053.1,NA
GU810054.1,NA
GU810055.1,NA
GU810056.1,NA
GU810058.1,NA
GU810062.1,NA
GU810063.1,NA
GU810064.1,NA
GU810065.1,NA
GU810066.1,NA
GU810069.1,NA
GU810070.1,NA
GU810071.1,NA
GU810073.1,NA
GU810074.1,NA
GU810076.1,NA
GU810077.1,NA
GU810079.1,NA
GU811147.1,NA
GU812901.1,NA
GU812902.1,NA
GU815340.1,NA
GU817015.1,NA
GU827698.1,NA
GU828018.1,NA
GU903055.1,NA
GU903270.1,NA
GU906781.1,NA
GU936107.1,NA
GU936958.1,NA
GU944473.1,NA
GU944474.1,NA
GU944475.1,NA
GU945542.1,NA
GU945543.1,NA
GU945760.1,NA
GU949563.1,NA
GU949564.1,NA
GU967378.1,NA
GU971379.1,NA
GU977214.1,NA
GU980957.1,NA
GU981676.1,NA
GU984044.1,NA
GU990521.3,NA
GU997135.1,NA
GU997629.1,NA
HM000002.1,NA
HM000084.1,NA
HM003111.1,NA
HM003577.1,NA
HM008694.1,NA
HM008695.1,NA
HM013484.1,NA
HM015668.1,NA
HM016082.1,NA
HM017858.1,NA
HM019517.1,NA
HM021152.1,NA
HM021760.1,NA
HM026752.1,NA
HM027898.1,NA
HM027912.1,NA
HM030499.1,NA
HM030500.1,NA
HM030501.1,NA
HM030502.1,NA
HM030503.1,NA
HM030504.1,NA
HM030505.1,NA
HM030506.1,NA
HM030507.1,NA
HM030508.1,NA
HM030509.1,NA
HM030510.1,NA
HM030511.1,NA
HM030513.1,NA
HM030514.1,NA
HM030515.1,NA
HM030516.1,NA
HM030517.1,NA
HM030518.1,NA
HM030519.1,NA
HM030520.1,NA
HM030521.1,NA
HM030522.1,NA
HM030523.1,NA
HM030524.1,NA
HM030525.1,NA
HM030526.1,NA
HM030527.1,NA
HM030528.1,NA
HM030529.1,NA
HM030530.1,NA
HM030531.1,NA
HM030532.1,NA
HM030533.1,NA
HM030534.1,NA
HM030535.1,NA
HM030536.1,NA
HM030537.1,NA
HM030538.1,NA
HM030539.1,NA
HM030540.1,NA
HM030541.1,NA
HM030542.1,NA
HM030543.1,NA
HM030544.1,NA
HM030545.1,NA
HM030546.1,NA
HM030547.1,NA
HM030548.1,NA
HM031133.1,NA
HM032895.1,NA
HM034304.1,NA
HM034305.1,NA
HM034770.1,NA
HM036529.1,NA
HM036530.1,NA
HM036531.1,NA
HM036532.1,NA
HM036533.1,NA
HM036534.1,NA
HM036535.1,NA
HM036536.1,NA
HM036537.1,NA
HM036538.1,NA
HM036539.1,NA
HM036540.1,NA
HM036541.1,NA
HM036542.1,NA
HM036543.1,NA
HM036544.1,NA
HM036545.1,NA
HM036546.1,NA
HM036547.1,NA
HM036549.1,NA
HM036550.1,NA
HM036551.1,NA
HM036552.1,NA
HM036553.1,NA
HM036554.1,NA
HM036555.1,NA
HM036556.1,NA
HM036557.1,NA
HM036558.1,NA
HM036559.1,NA
HM036560.1,NA
HM036561.1,NA
HM036562.1,NA
HM036563.1,NA
HM036564.1,NA
HM036565.1,NA
HM036566.1,NA
HM036567.1,NA
HM036568.1,NA
HM036569.1,NA
HM036570.1,NA
HM036571.1,NA
HM036572.1,NA
HM036573.1,NA
HM036574.1,NA
HM036575.1,NA
HM036576.1,NA
HM036577.1,NA
HM036578.1,NA
HM041971.1,NA
HM041972.1,NA
HM043706.1,NA
HM043711.1,NA
HM044301.1,NA
HM044302.1,NA
HM044854.1,NA
HM044855.1,NA
HM044856.1,NA
HM045846.1,NA
HM046248.1,NA
HM047061.1,NA
HM050402.1,NA
HM054058.1,NA
HM054510.1,NA
HM055613.1,NA
HM057816.1,NA
HM060309.1,NA
HM065508.1,NA
HM100712.1,NA
HM101136.1,NA
HM101252.1,NA
HM101563.1,NA
HM102317.1,NA
HM103354.1,NA
HM103355.1,NA
HM103356.2,NA
HM103357.1,NA
HM103358.1,NA
HM103359.1,NA
HM103360.1,NA
HM103361.1,NA
HM103362.1,NA
HM103363.1,NA
HM107111.1,NA
HM107306.1,NA
HM107307.1,NA
HM107308.1,NA
HM107309.1,NA
HM107310.1,NA
HM107311.1,NA
HM107312.1,NA
HM107313.1,NA
HM107314.1,NA
HM107315.1,NA
HM107316.1,NA
HM107317.1,NA
HM107318.1,NA
HM107319.1,NA
HM107320.1,NA
HM107321.1,NA
HM107322.1,NA
HM107323.1,NA
HM107324.1,NA
HM107325.1,NA
HM107326.1,NA
HM107327.1,NA
HM107328.1,NA
HM107329.1,NA
HM107330.1,NA
HM107331.1,NA
HM107332.1,NA
HM107333.1,NA
HM107334.1,NA
HM107335.1,NA
HM107336.1,NA
HM107337.1,NA
HM107338.1,NA
HM107339.1,NA
HM107340.1,NA
HM107341.1,NA
HM107342.1,NA
HM107343.1,NA
HM107344.1,NA
HM107345.1,NA
HM107346.1,NA
HM107347.1,NA
HM107348.1,NA
HM107349.1,NA
HM107350.1,NA
HM107351.1,NA
HM107352.1,NA
HM107353.1,NA
HM107354.1,NA
HM107355.1,NA
HM107356.1,NA
HM107357.1,NA
HM107358.1,NA
HM107359.1,NA
HM107360.1,NA
HM107361.1,NA
HM107362.1,NA
HM107363.1,NA
HM107364.1,NA
HM107365.1,NA
HM107366.1,NA
HM107367.1,NA
HM107368.1,NA
HM113490.1,NA
HM116534.1,NA
HM119592.1,NA
HM122274.1,NA
HM124476.1,NA
HM125971.1,NA
HM130562.2,NA
HM134923.1,NA
HM142902.1,NA
HM144108.1,NA
HM149346.1,NA
HM153527.1,NA
HM153528.1,NA
HM153529.1,NA
HM153530.1,NA
HM156672.1,NA
HM156673.1,NA
HM156674.1,NA
HM156675.1,NA
HM156676.1,NA
HM156677.1,NA
HM156678.1,NA
HM156679.1,NA
HM156680.1,NA
HM156681.1,NA
HM156682.1,NA
HM156683.1,NA
HM156684.1,NA
HM156685.1,NA
HM156686.1,NA
HM156687.1,NA
HM156688.1,NA
HM156689.1,NA
HM156690.1,NA
HM156691.1,NA
HM156692.1,NA
HM156693.1,NA
HM156694.1,NA
HM156695.1,NA
HM156696.1,NA
HM159445.1,NA
HM171270.1,NA
HM171271.1,NA
HM171272.1,NA
HM171273.1,NA
HM171274.1,NA
HM171275.1,NA
HM171276.1,NA
HM171277.1,NA
HM171278.1,NA
HM171279.1,NA
HM171280.1,NA
HM171294.1,NA
HM171295.1,NA
HM173090.1,NA
HM184912.1,NA
HM185203.1,NA
HM185204.1,NA
HM185205.1,NA
HM185206.1,NA
HM185207.1,NA
HM185208.1,NA
HM185209.1,NA
HM185210.1,NA
HM185211.1,NA
HM185212.1,NA
HM185213.1,NA
HM185214.1,NA
HM185215.1,NA
HM185216.1,NA
HM185217.1,NA
HM185218.1,NA
HM185219.1,NA
HM185220.1,NA
HM185221.1,NA
HM185222.1,NA
HM185223.1,NA
HM185224.1,NA
HM185225.1,NA
HM185226.1,NA
HM185227.1,NA
HM185228.1,NA
HM185229.1,NA
HM185230.1,NA
HM185231.1,NA
HM185232.1,NA
HM185233.1,NA
HM185234.1,NA
HM185235.1,NA
HM185236.1,NA
HM185237.1,NA
HM185238.1,NA
HM185239.1,NA
HM185240.1,NA
HM185241.1,NA
HM185242.1,NA
HM185243.1,NA
HM185244.1,NA
HM185245.1,NA
HM185246.1,NA
HM185247.1,NA
HM185248.1,NA
HM185249.1,NA
HM185250.1,NA
HM185251.1,NA
HM185252.1,NA
HM185253.1,NA
HM185254.1,NA
HM185255.1,NA
HM185256.1,NA
HM185257.1,NA
HM185258.1,NA
HM185259.1,NA
HM185260.1,NA
HM185261.1,NA
HM185262.1,NA
HM185263.1,NA
HM185264.1,NA
HM185265.1,NA
HM185266.1,NA
HM185267.1,NA
HM185268.1,NA
HM185269.1,NA
HM185270.1,NA
HM185271.1,NA
HM185272.1,NA
HM185273.1,NA
HM194602.1,NA
HM214761.1,NA
HM228422.1,NA
HM229344.1,NA
HM236190.1,NA
HM238199.1,NA
HM238203.1,NA
HM238204.1,NA
HM238205.1,NA
HM238206.1,NA
HM238208.1,NA
HM238209.1,NA
HM238210.1,NA
HM238211.1,NA
HM238216.1,NA
HM238217.1,NA
HM238218.1,NA
HM241417.1,NA
HM245920.1,NA
HM245922.1,NA
HM246245.1,NA
HM345949.1,NA
HM346881.1,NA
HM346882.1,NA
HM346883.1,NA
HM346884.1,NA
HM346885.1,NA
HM346886.1,NA
HM346887.1,NA
HM346888.1,NA
HM346889.1,NA
HM346890.1,NA
HM346891.1,NA
HM346892.1,NA
HM346893.1,NA
HM346894.1,NA
HM346895.1,NA
HM346896.1,NA
HM346897.1,NA
HM346898.1,NA
HM346899.1,NA
HM346900.1,NA
HM346901.1,NA
HM346902.1,NA
HM346903.1,NA
HM346904.1,NA
HM346905.1,NA
HM346906.1,NA
HM346907.1,NA
HM346908.1,NA
HM346909.1,NA
HM346910.1,NA
HM346911.1,NA
HM346912.1,NA
HM346913.1,NA
HM346914.1,NA
HM346915.1,NA
HM346916.1,NA
HM346917.1,NA
HM346918.1,NA
HM346919.1,NA
HM346920.1,NA
HM346921.1,NA
HM346922.1,NA
HM346923.1,NA
HM346924.1,NA
HM346925.1,NA
HM346926.1,NA
HM346927.1,NA
HM346928.1,NA
HM346929.1,NA
HM346930.1,NA
HM346931.1,NA
HM346932.1,NA
HM346933.1,NA
HM346934.1,NA
HM346935.1,NA
HM346936.1,NA
HM347343.1,NA
HM347598.1,NA
HM352797.1,NA
HM352798.1,NA
HM355887.1,NA
HM357813.1,NA
HM357814.1,NA
HM357815.1,NA
HM357816.1,NA
HM357817.1,NA
HM357818.1,NA
HM357819.1,NA
HM357820.1,NA
HM357821.1,NA
HM357822.1,NA
HM370047.1,NA
HM370114.1,NA
HM436814.1,NA
HM436815.1,NA
HM436817.1,NA
HM436818.1,NA
HM436819.1,NA
HM436820.1,NA
HM448049.1,NA
HM453049.1,NA
HM453206.1,NA
HM453712.1,NA
HM454265.1,NA
HM460791.1,NA
HM460792.1,NA
HM460793.1,NA
HM460794.1,NA
HM460795.1,NA
HM460796.1,NA
HM460797.1,NA
HM462218.1,NA
HM470002.1,NA
HM474856.1,NA
HM485691.1,NA
HM488738.1,NA
HM490393.1,NA
HM535647.1,NA
HM536179.1,NA
HM560726.1,NA
HM560728.1,NA
HM565771.1,NA
HM569227.1,NA
HM569228.1,NA
HM570048.1,NA
HM575425.2,NA
HM575427.1,NA
HM583750.1,NA
HM589042.1,NA
HM589043.1,NA
HM589044.1,NA
HM589047.1,NA
HM589048.1,NA
HM589049.1,NA
HM590366.1,NA
HM590710.1,NA
HM590825.1,NA
HM590878.1,NA
HM594675.1,NA
HM594676.1,NA
HM596644.1,NA
HM596647.1,NA
HM596648.1,NA
HM596649.1,NA
HM596650.1,NA
HM596651.1,NA
HM596652.1,NA
HM596653.1,NA
HM596654.1,NA
HM596657.1,NA
HM596658.1,NA
HM596659.1,NA
HM596660.1,NA
HM596661.1,NA
HM596662.1,NA
HM596663.1,NA
HM596664.1,NA
HM596666.1,NA
HM596667.1,NA
HM596668.1,NA
HM596669.1,NA
HM596670.1,NA
HM596671.1,NA
HM596672.1,NA
HM596673.1,NA
HM596674.1,NA
HM596675.1,NA
HM596676.1,NA
HM596678.1,NA
HM596679.1,NA
HM596681.1,NA
HM596682.1,NA
HM596683.1,NA
HM596685.1,NA
HM596687.1,NA
HM596688.1,NA
HM596689.1,NA
HM596690.1,NA
HM596691.1,NA
HM596692.1,NA
HM596693.1,NA
HM596694.1,NA
HM596695.1,NA
HM596701.1,NA
HM596703.1,NA
HM596705.1,NA
HM596706.1,NA
HM596707.1,NA
HM596708.1,NA
HM596709.1,NA
HM596710.1,NA
HM596711.1,NA
HM596712.1,NA
HM596714.1,NA
HM596745.1,NA
HM598686.1,NA
HM600785.1,NA
HM622671.1,NA
HM625678.1,NA
HM625679.1,NA
HM625680.1,NA
HM625681.1,NA
HM625682.1,NA
HM625683.1,NA
HM625684.1,NA
HM625685.1,NA
HM625686.1,NA
HM625687.1,NA
HM625688.1,NA
HM625689.1,NA
HM625690.1,NA
HM625691.1,NA
HM625692.1,NA
HM625693.1,NA
HM625694.1,NA
HM625695.1,NA
HM625696.1,NA
HM625697.1,NA
HM625698.1,NA
HM625699.1,NA
HM625700.1,NA
HM625701.1,NA
HM625702.1,NA
HM625703.1,NA
HM625704.1,NA
HM625705.1,NA
HM625706.1,NA
HM625707.1,NA
HM625708.1,NA
HM625709.1,NA
HM625710.1,NA
HM625711.1,NA
HM627319.1,NA
HM627754.1,NA
HM628905.1,NA
HM636799.1,NA
HM636849.1,NA
HM640207.1,NA
HM641132.1,NA
HM765456.1,NA
HM765457.1,NA
HM765458.1,NA
HM765459.1,NA
HM765460.1,NA
HM765461.1,NA
HM765462.1,NA
HM765463.1,NA
HM765464.1,NA
HM765465.1,NA
HM765466.1,NA
HM765467.1,NA
HM765468.1,NA
HM765469.1,NA
HM765470.1,NA
HM765471.1,NA
HM765472.1,NA
HM765473.1,NA
HM765474.1,NA
HM765475.1,NA
HM771113.1,NA
HM771114.1,NA
HM771115.1,NA
HM771116.1,NA
HM771117.1,NA
HM771118.1,NA
HM771119.1,NA
HM771120.1,NA
HM771121.1,NA
HM771122.1,NA
HM771123.1,NA
HM771124.1,NA
HM771125.1,NA
HM771126.1,NA
HM771127.1,NA
HM771128.1,NA
HM771129.1,NA
HM771130.1,NA
HM771131.1,NA
HM771132.1,NA
HM771133.1,NA
HM771134.1,NA
HM771136.1,NA
HM771137.1,NA
HM771138.1,NA
HM771139.1,NA
HM771140.1,NA
HM771141.1,NA
HM771142.1,NA
HM771143.1,NA
HM771144.1,NA
HM771145.1,NA
HM771146.1,NA
HM771147.1,NA
HM771148.1,NA
HM771149.1,NA
HM771150.1,NA
HM771151.1,NA
HM771152.1,NA
HM771153.1,NA
HM771154.1,NA
HM771155.1,NA
HM771156.1,NA
HM771157.1,NA
HM771158.1,NA
HM771159.1,NA
HM771162.1,NA
HM771163.1,NA
HM771164.1,NA
HM771165.1,NA
HM771166.1,NA
HM771167.1,NA
HM771168.1,NA
HM771169.1,NA
HM771170.1,NA
HM771171.1,NA
HM771173.1,NA
HM771174.1,NA
HM771175.1,NA
HM771176.1,NA
HM771177.1,NA
HM771178.1,NA
HM771179.1,NA
HM771180.1,NA
HM771181.1,NA
HM771182.1,NA
HM771183.1,NA
HM771184.1,NA
HM771185.1,NA
HM771186.1,NA
HM771187.1,NA
HM771191.1,NA
HM771192.1,NA
HM771193.1,NA
HM771194.1,NA
HM771195.1,NA
HM771196.1,NA
HM771197.1,NA
HM771198.1,NA
HM771203.1,NA
HM771204.1,NA
HM771205.1,NA
HM771206.1,NA
HM771207.1,NA
HM771208.1,NA
HM771209.1,NA
HM771210.1,NA
HM771211.1,NA
HM771212.1,NA
HM771213.1,NA
HM771214.1,NA
HM771215.1,NA
HM771216.1,NA
HM771217.1,NA
HM771218.1,NA
HM771219.1,NA
HM771220.1,NA
HM771221.1,NA
HM771222.1,NA
HM771223.1,NA
HM771224.1,NA
HM771225.1,NA
HM771226.1,NA
HM771227.1,NA
HM771228.1,NA
HM771229.1,NA
HM771230.1,NA
HM771231.1,NA
HM771232.1,NA
HM771233.1,NA
HM775494.1,NA
HM775495.1,NA
HM775496.1,NA
HM775953.1,NA
HM775970.1,NA
HM775971.1,NA
HM775986.1,NA
HM775995.1,NA
HM776018.1,NA
HM776579.1,NA
HM776585.1,NA
HM776708.1,NA
HM776709.1,NA
HM776710.1,NA
HM776711.1,NA
HM776712.1,NA
HM776713.1,NA
HM776714.1,NA
HM776715.1,NA
HM776716.1,NA
HM776717.1,NA
HM803933.1,NA
HM804481.1,NA
HM804482.1,NA
HM804483.1,NA
HM804484.1,NA
HM804485.1,NA
HM804486.1,NA
HM804487.1,NA
HM804488.1,NA
HM851442.1,NA
HM852756.1,NA
HM852757.1,NA
HM852758.1,NA
HM852759.1,NA
HM852760.1,NA
HM852761.1,NA
HM852762.1,NA
HM852763.1,NA
HM852766.1,NA
HM852768.1,NA
HM852770.1,NA
HM852771.1,NA
HM852772.1,NA
HM852773.1,NA
HM852774.1,NA
HM852775.1,NA
HM852776.1,NA
HM852777.1,NA
HM852779.1,NA
HM852780.1,NA
HM852781.1,NA
HM852782.1,NA
HM852783.1,NA
HM852784.1,NA
HM852785.1,NA
HM852786.1,NA
HM852787.1,NA
HM852788.1,NA
HM852790.1,NA
HM852791.1,NA
HM852792.1,NA
HM852793.1,NA
HM852794.1,NA
HM852796.1,NA
HM852797.1,NA
HM852798.1,NA
HM852799.1,NA
HM852800.1,NA
HM852801.1,NA
HM852802.1,NA
HM852803.1,NA
HM852804.1,NA
HM852805.1,NA
HM852806.1,NA
HM852807.1,NA
HM852808.1,NA
HM852809.1,NA
HM852810.1,NA
HM852811.1,NA
HM852812.1,NA
HM852813.1,NA
HM852814.1,NA
HM852816.1,NA
HM852817.1,NA
HM852818.1,NA
HM852819.1,NA
HM852820.1,NA
HM852821.1,NA
HM852822.1,NA
HM852823.1,NA
HM852824.1,NA
HM852825.1,NA
HM852826.1,NA
HM852827.1,NA
HM852828.1,NA
HM852829.1,NA
HM852830.1,NA
HM852831.1,NA
HM852832.1,NA
HM852833.1,NA
HM852834.1,NA
HM852835.1,NA
HM852836.1,NA
HM852837.1,NA
HM852838.1,NA
HM852839.1,NA
HM852840.1,NA
HM852841.1,NA
HM852842.1,NA
HM852843.1,NA
HM852844.1,NA
HM852845.1,NA
HM852846.1,NA
HM852847.1,NA
HM852848.1,NA
HM852849.1,NA
HM852850.1,NA
HM852851.1,NA
HM852852.1,NA
HM852853.1,NA
HM852854.1,NA
HM852855.1,NA
HM852859.1,NA
HM852860.1,NA
HM852861.1,NA
HM852862.1,NA
HM852863.1,NA
HM852865.1,NA
HM852866.1,NA
HM852867.1,NA
HM852868.1,NA
HM852869.1,NA
HM852870.1,NA
HM852871.1,NA
HM852872.1,NA
HM852873.1,NA
HM852874.1,NA
HM852879.1,NA
HM852881.1,NA
HM852882.1,NA
HM852884.1,NA
HM852885.1,NA
HM852886.1,NA
HM852887.1,NA
HM852888.1,NA
HM852889.1,NA
HM852890.1,NA
HM852891.1,NA
HM852892.1,NA
HM852893.1,NA
HM852894.1,NA
HM852895.1,NA
HM852896.1,NA
HM852897.1,NA
HM852899.1,NA
HM852900.1,NA
HM852901.1,NA
HM852902.1,NA
HM856584.1,NA
HM856585.1,NA
HM856621.1,NA
HM991709.1,NA
HM992836.1,NA
HM996895.1,NA
HM998901.1,NA
HQ000094.1,NA
HQ011278.1,NA
HQ012049.1,NA
HQ012050.1,NA
HQ012051.1,NA
HQ012052.1,NA
HQ012053.1,NA
HQ012055.1,NA
HQ012056.1,NA
HQ012057.1,NA
HQ012058.1,NA
HQ012059.1,NA
HQ012060.1,NA
HQ012062.1,NA
HQ012063.1,NA
HQ012064.1,NA
HQ012065.1,NA
HQ012066.1,NA
HQ012067.1,NA
HQ012068.1,NA
HQ012069.1,NA
HQ012070.1,NA
HQ012071.1,NA
HQ012072.1,NA
HQ012073.1,NA
HQ012074.1,NA
HQ012075.1,NA
HQ012076.1,NA
HQ012077.1,NA
HQ012078.1,NA
HQ012079.1,NA
HQ012080.1,NA
HQ012081.1,NA
HQ012082.1,NA
HQ012084.1,NA
HQ012085.1,NA
HQ012086.1,NA
HQ012087.1,NA
HQ012088.1,NA
HQ012089.1,NA
HQ012090.1,NA
HQ012091.1,NA
HQ012092.1,NA
HQ012093.1,NA
HQ012094.1,NA
HQ012095.1,NA
HQ012096.1,NA
HQ012097.1,NA
HQ012098.1,NA
HQ012099.1,NA
HQ012100.1,NA
HQ012101.1,NA
HQ012102.1,NA
HQ012103.1,NA
HQ012105.1,NA
HQ012107.1,NA
HQ012108.1,NA
HQ012109.1,NA
HQ012110.1,NA
HQ012111.1,NA
HQ012112.1,NA
HQ012113.1,NA
HQ012114.1,NA
HQ012115.1,NA
HQ012116.1,NA
HQ012117.1,NA
HQ012118.1,NA
HQ012119.1,NA
HQ012120.1,NA
HQ012121.1,NA
HQ012122.1,NA
HQ012123.1,NA
HQ012124.1,NA
HQ012125.1,NA
HQ012126.1,NA
HQ012127.1,NA
HQ012128.1,NA
HQ012129.1,NA
HQ012130.1,NA
HQ012131.1,NA
HQ012132.1,NA
HQ012133.1,NA
HQ012186.1,NA
HQ012187.1,NA
HQ012188.1,NA
HQ012190.1,NA
HQ012191.1,NA
HQ012192.1,NA
HQ012193.1,NA
HQ012194.1,NA
HQ012195.1,NA
HQ012196.1,NA
HQ012197.1,NA
HQ012198.1,NA
HQ012199.1,NA
HQ012200.1,NA
HQ012201.1,NA
HQ012202.1,NA
HQ012203.1,NA
HQ012204.1,NA
HQ012205.1,NA
HQ012206.1,NA
HQ012207.1,NA
HQ012208.1,NA
HQ012209.1,NA
HQ012210.1,NA
HQ012211.1,NA
HQ012212.1,NA
HQ012213.1,NA
HQ012214.1,NA
HQ012215.1,NA
HQ012216.1,NA
HQ012217.1,NA
HQ012218.1,NA
HQ012219.1,NA
HQ012220.1,NA
HQ012221.1,NA
HQ012222.1,NA
HQ012223.1,NA
HQ012224.1,NA
HQ012225.1,NA
HQ012226.1,NA
HQ012227.1,NA
HQ012228.1,NA
HQ012229.1,NA
HQ012230.1,NA
HQ012231.1,NA
HQ012232.1,NA
HQ012233.1,NA
HQ012234.1,NA
HQ012235.1,NA
HQ012236.1,NA
HQ012237.1,NA
HQ012238.1,NA
HQ012239.1,NA
HQ012240.1,NA
HQ012241.1,NA
HQ012242.1,NA
HQ012243.1,NA
HQ012244.1,NA
HQ012245.1,NA
HQ012246.1,NA
HQ012247.1,NA
HQ012248.1,NA
HQ012249.1,NA
HQ012250.1,NA
HQ012251.1,NA
HQ012252.1,NA
HQ012253.1,NA
HQ012254.1,NA
HQ012255.1,NA
HQ012256.1,NA
HQ012257.1,NA
HQ012258.1,NA
HQ012259.1,NA
HQ012260.1,NA
HQ012261.1,NA
HQ012262.1,NA
HQ012263.1,NA
HQ015160.1,NA
HQ022823.1,NA
HQ025914.1,NA
HQ104930.1,NA
HQ108165.1,NA
HQ108344.1,NA
HQ112361.1,NA
HQ113226.2,NA
HQ114015.1,NA
HQ114262.1,NA
HQ122389.1,NA
HQ153103.1,NA
HQ153430.1,NA
HQ154118.1,NA
HQ154135.1,NA
HQ157971.1,NA
HQ157972.1,NA
HQ157973.1,NA
HQ157974.1,NA
HQ157975.1,NA
HQ157976.1,NA
HQ157977.1,NA
HQ157978.1,NA
HQ157979.1,NA
HQ157980.1,NA
HQ157981.1,NA
HQ157982.1,NA
HQ157983.1,NA
HQ157984.1,NA
HQ161773.1,NA
HQ166708.1,NA
HQ167734.1,NA
HQ167735.1,NA
HQ174210.1,NA
HQ176413.1,NA
HQ184065.1,NA
HQ189135.1,NA
HQ190906.1,NA
HQ198250.1,NA
HQ213857.1,NA
HQ218053.1,NA
HQ219084.1,NA
HQ221886.1,NA
HQ224515.1,NA
HQ231912.1,NA
HQ234333.1,NA
HQ234355.1,NA
HQ246214.1,NA
HQ257369.1,NA
HQ257370.1,NA
HQ257449.1,NA
HQ259121.1,NA
HQ260970.1,NA
HQ260971.1,NA
HQ260972.1,NA
HQ260973.1,NA
HQ260985.1,NA
HQ267514.1,NA
HQ268504.1,NA
HQ284163.1,NA
HQ286322.1,NA
HQ286323.1,NA
HQ286324.1,NA
HQ286325.1,NA
HQ286589.1,NA
HQ287727.1,NA
HQ287872.1,NA
HQ287873.1,NA
HQ287874.1,NA
HQ287875.1,NA
HQ287876.1,NA
HQ287877.1,NA
HQ287878.1,NA
HQ287879.1,NA
HQ287880.1,NA
HQ287881.1,NA
HQ287882.1,NA
HQ287883.1,NA
HQ287884.1,NA
HQ287885.1,NA
HQ287886.1,NA
HQ287887.1,NA
HQ287888.1,NA
HQ287889.1,NA
HQ287890.1,NA
HQ287891.1,NA
HQ287892.1,NA
HQ287893.1,NA
HQ287894.1,NA
HQ287895.1,NA
HQ287896.1,NA
HQ287897.1,NA
HQ287898.1,NA
HQ291839.1,NA
HQ315686.1,NA
HQ315687.1,NA
HQ325737.1,NA
HQ325738.1,NA
HQ325739.1,NA
HQ326985.1,NA
HQ336048.1,NA
HQ336051.1,NA
HQ336334.1,NA
HQ336422.1,NA
HQ336423.1,NA
HQ336424.1,NA
HQ342147.1,NA
HQ384171.1,NA
HQ384172.1,NA
HQ384173.1,NA
HQ384174.1,NA
HQ384175.1,NA
HQ384176.1,NA
HQ384177.1,NA
HQ384178.1,NA
HQ384179.1,NA
HQ384180.1,NA
HQ384181.1,NA
HQ384182.1,NA
HQ384183.1,NA
HQ384184.1,NA
HQ384185.1,NA
HQ384186.1,NA
HQ384187.1,NA
HQ384188.1,NA
HQ384190.1,NA
HQ384191.1,NA
HQ384192.1,NA
HQ384193.1,NA
HQ384194.1,NA
HQ384195.1,NA
HQ384196.1,NA
HQ384197.1,NA
HQ384198.1,NA
HQ384199.1,NA
HQ384200.1,NA
HQ384202.1,NA
HQ384203.1,NA
HQ384204.1,NA
HQ384205.1,NA
HQ384206.1,NA
HQ384207.1,NA
HQ384208.1,NA
HQ384209.1,NA
HQ384210.1,NA
HQ384211.1,NA
HQ384212.1,NA
HQ384213.1,NA
HQ384214.1,NA
HQ384215.1,NA
HQ398201.1,NA
HQ399469.1,NA
HQ400746.1,NA
HQ404665.1,NA
HQ405756.1,NA
HQ405767.1,NA
HQ405768.1,NA
HQ412622.1,NA
HQ413154.1,NA
HQ413155.1,NA
HQ418462.1,NA
HQ420832.1,NA
HQ423397.1,NA
HQ424014.1,NA
HQ424846.1,NA
HQ425328.1,NA
HQ425645.1,NA
HQ435319.1,NA
HQ435320.1,NA
HQ435872.1,NA
HQ436101.1,NA
HQ436102.1,NA
HQ436348.1,NA
HQ436412.1,NA
HQ438683.1,NA
HQ438684.1,NA
HQ438685.1,NA
HQ438686.1,NA
HQ438687.1,NA
HQ438688.1,NA
HQ438689.1,NA
HQ454119.1,NA
HQ456226.1,NA
HQ529295.1,NA
HQ538515.1,NA
HQ538516.1,NA
HQ541751.1,NA
HQ543056.1,NA
HQ585390.1,NA
HQ586011.1,NA
HQ588357.1,NA
HQ588904.1,NA
HQ591466.1,NA
HQ592783.1,NA
HQ593806.2,NA
HQ593807.3,NA
HQ593808.1,NA
HQ593809.1,NA
HQ593810.3,NA
HQ593811.1,NA
HQ593812.2,NA
HQ593813.2,NA
HQ593814.2,NA
HQ602771.1,NA
HQ610202.1,NA
HQ610932.1,NA
HQ610933.1,NA
HQ610934.1,NA
HQ610935.1,NA
HQ610936.1,NA
HQ610937.1,NA
